Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2281,923204050,20,RL,0.24999999999999994,0.11211292621935545,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,0.3333333333333333,0.5,0.6594202898550723,0.21666666666666856,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,0.11215450035435862,Unf,0.0,0.18450342465753425,0.17414075286415714,GasA,Gd,Y,SBrkr,0.1482881747532031,0.0,0.0,0.13300678221552373,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.21794871794871717,Unf,0.4,0.435483870967742,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1,2007,WD ,Normal,0.1609528826708308
2282,923204140,90,RL,0.2705479452054794,0.11077613405314451,Pave,,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,0.4444444444444445,0.375,0.6884057971014492,0.28333333333333144,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,0.6986301369863013,0.2671031096563012,GasA,TA,Y,SBrkr,0.27263180004200793,0.0,0.0,0.24453654860587792,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,TA,0.46153846153846156,Typ,0.0,,Attchd,0.23076923076922995,Unf,0.4,0.38709677419354843,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2007,WD ,Normal,0.17543663459582248
2283,923205025,190,RL,0.1651527060408713,0.1456589310336769,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,0.3333333333333333,0.375,0.6449275362318847,0.4166666666666643,Gable,CompShg,MetalSd,MetalSd,Stone,0.093125,TA,Gd,CBlock,TA,TA,Av,BLQ,0.20535081502480512,Unf,0.0,0.038527397260273974,0.20441898527004912,GasA,Ex,Y,SBrkr,0.27053140096618356,0.0,0.0,0.2426525998492841,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,2Types,0.2564102564102564,Fin,0.8,0.9112903225806452,TA,TA,Y,0.3082865168539326,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2007,WD ,Normal,0.20911977860743103
2284,923225040,120,RM,0.07876712328767123,0.013667063965037748,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,0.4444444444444445,0.75,0.7536231884057969,0.43333333333333,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,0.148830616583983,Unf,0.0,0.08561643835616438,0.17021276595744683,GasA,TA,Y,SBrkr,0.15248897290485192,0.0,0.0,0.13677467972871138,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,TA,Attchd,0.25961538461538414,Unf,0.4,0.3844086021505377,TA,TA,Y,0.0702247191011236,0.14824797843665768,0.0,0.0,0.0,0.0,,,,0.0,6,2007,WD ,Normal,0.1577866671337396
2285,923225050,120,RM,0.07876712328767123,0.013667063965037748,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,0.4444444444444445,0.5,0.7536231884057969,0.43333333333333,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,0.15485471296952516,Unf,0.0,0.11472602739726026,0.18690671031096565,GasA,TA,Y,SBrkr,0.16971224532661205,0.0,0.0,0.1522230595327807,0.3333333333333333,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,Po,Attchd,0.25961538461538414,Fin,0.4,0.3548387096774194,TA,TA,Y,0.37640449438202245,0.12129380053908356,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8,2007,WD ,Normal,0.1633107027516434
2286,923226300,160,RM,0.0,0.0009535160905840281,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,0.3333333333333333,0.375,0.72463768115942,0.36666666666666714,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,0.0446491849751949,Unf,0.0,0.12585616438356165,0.08936170212765958,GasA,TA,Y,SBrkr,0.04452846040747742,0.26440677966101694,0.0,0.14280331574981162,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.24679487179487136,Unf,0.2,0.17002688172043012,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5,2007,WD ,Normal,0.09796540336912278
2287,923228200,180,RM,0.1651527060408713,0.0010890649465984247,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,0.3333333333333333,0.5,0.7101449275362324,0.3333333333333357,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0.08912119064493268,Unf,0.0,0.011558219178082191,0.08674304418985271,GasA,TA,Y,SBrkr,0.04116782188615836,0.22372881355932203,0.0,0.12396382818387339,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.15384615384615385,Typ,0.0,,BuiltIn,0.24038461538461497,Fin,0.2,0.1995967741935484,TA,TA,Y,0.07865168539325842,0.1307277628032345,0.0,0.0,0.0,0.0,,,,0.0,7,2007,WD ,Normal,0.12625924433887398
2288,923228220,160,RM,0.0,0.0009114492042347334,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,0.3333333333333333,0.625,0.7101449275362324,0.3333333333333357,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.11812500000000001,TA,TA,CBlock,TA,TA,No,ALQ,0.06803685329553508,Unf,0.0,0.06934931506849315,0.08936170212765958,GasA,Ex,Y,SBrkr,0.04452846040747742,0.26440677966101694,0.0,0.14280331574981162,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,,0.26645013833754305,,0.0,0.0,,,Y,0.0,0.0862533692722372,0.0,0.0,0.0,0.0,,,,0.0,5,2007,WD ,Normal,0.10928293975702326
2289,923228250,160,RM,0.0,0.0032765430367617853,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,0.3333333333333333,0.5,0.7101449275362324,0.3333333333333357,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.05,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.23373287671232876,0.08936170212765958,GasA,Fa,Y,SBrkr,0.04452846040747742,0.26440677966101694,0.0,0.14280331574981162,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.24038461538461497,Unf,0.2,0.19220430107526884,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1,2007,WD ,Normal,0.08381848288424719
2290,923228290,180,RM,0.0,0.0029727266353502075,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,0.3333333333333333,0.625,0.7101449275362324,0.3333333333333357,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,0.02321048901488306,GLQ,0.3269986893840105,0.0,0.10310965630114567,GasA,Gd,Y,SBrkr,0.06217181264440243,0.0,0.0,0.055764883195177084,0.3333333333333333,0.0,0.25,0.0,0.125,0.3333333333333333,TA,0.07692307692307693,Typ,0.0,,,0.26645013833754305,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,12,2007,WD ,Normal,0.09661807760865844
2291,923228390,160,RM,0.0,0.0027577181051204745,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,0.3333333333333333,0.25,0.7536231884057969,0.43333333333333,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.23373287671232876,0.08936170212765958,GasA,Ex,Y,SBrkr,0.04452846040747742,0.26440677966101694,0.0,0.14280331574981162,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.25961538461538414,Unf,0.2,0.19220430107526884,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,4,2007,COD,Normal,0.08407447477873542
2292,923229010,80,RL,0.1651527060408713,0.04689523008249785,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,0.5555555555555556,0.5,0.7536231884057969,0.43333333333333,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,0.09549964564138909,Unf,0.0,0.20976027397260272,0.1684124386252046,GasA,TA,Y,SBrkr,0.1529090527200168,0.0,0.0,0.13715146948003015,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.5,TA,Attchd,0.25961538461538414,RFn,0.4,0.36223118279569894,TA,TA,Y,0.08426966292134831,0.0,0.0,0.0,0.0,0.0,,,,0.0,5,2007,WD ,Normal,0.18055647248558698
2293,923229040,85,RL,0.17465753424657532,0.036593517025403734,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.4444444444444445,0.5,0.7608695652173925,0.45000000000000284,Gable,CompShg,Plywood,Plywood,BrkFace,0.09,TA,TA,PConc,Gd,TA,Av,GLQ,0.16353649893692418,Unf,0.0,0.0,0.15106382978723407,GasA,TA,Y,SBrkr,0.14156689771056502,0.0,0.0,0.12697814619442352,0.3333333333333333,0.0,0.25,0.0,0.125,0.3333333333333333,Gd,0.15384615384615385,Typ,0.25,Fa,Attchd,0.2628205128205128,Fin,0.4,0.4556451612903226,TA,TA,Y,0.14115168539325842,0.08894878706199462,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7,2007,WD ,Normal,0.18958355508069807
2294,923229100,80,RL,0.1651527060408713,0.06850826146906917,Pave,,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,0.5555555555555556,0.625,0.7608695652173925,0.45000000000000284,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,0.20340184266477676,Unf,0.0,0.0410958904109589,0.20360065466448446,GasA,TA,Y,SBrkr,0.21466078554925433,0.0,0.0,0.19253956292388846,0.6666666666666666,0.0,0.5,0.0,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,TA,Attchd,0.2628205128205128,Fin,0.4,0.3548387096774194,TA,TA,Y,1.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9,2007,WD ,Normal,0.23606629381671787
2295,923229140,20,RL,0.136986301369863,0.15276356072822458,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.625,0.7608695652173925,0.7333333333333343,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,0.19702338766832034,Unf,0.0,0.02054794520547945,0.18985270049099837,GasA,TA,Y,SBrkr,0.28187355597563535,0.0,0.0,0.2528259231348907,0.3333333333333333,0.0,0.25,0.5,0.375,0.3333333333333333,Gd,0.3076923076923077,Mod,0.5,TA,Attchd,0.2628205128205128,RFn,0.4,0.4516129032258065,TA,TA,P,0.4845505617977528,0.12129380053908356,0.0,0.0,0.0,0.0,,GdPrv,,0.0,5,2007,WD ,Normal,0.2468448999004326
2296,923230010,60,RL,0.16095890410958902,0.03265325200401973,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,0.4444444444444445,0.75,0.7608695652173925,0.45000000000000284,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,0.09408221119773211,Unf,0.0,0.07919520547945205,0.11718494271685762,GasA,Ex,Y,SBrkr,0.08023524469649233,0.3467312348668281,0.0,0.20685757347400152,0.3333333333333333,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,Gd,Attchd,0.2628205128205128,Fin,0.4,0.35685483870967744,TA,TA,Y,0.0,0.18328840970350405,0.0,0.0,0.41666666666666663,0.0,,GdPrv,,0.0,6,2007,WD ,Normal,0.19429919524232328
2297,923230120,85,RL,0.09931506849315068,0.0253476360746921,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.4444444444444445,0.75,0.7173913043478262,0.3500000000000014,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0.1410347271438696,Unf,0.0,0.0,0.13027823240589198,GasA,TA,Y,SBrkr,0.09703843730308757,0.0,0.0,0.0870384325546345,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,,0.26645013833754305,,0.0,0.0,,,Y,0.09058988764044944,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,9,2007,WD ,Normal,0.16870000579350078
2298,923230180,85,RL,0.11301369863013698,0.027782841384467974,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.4444444444444445,0.75,0.7101449275362324,0.3333333333333357,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,0.1096739900779589,Unf,0.0,0.06378424657534246,0.12569558101472997,GasA,Ex,Y,SBrkr,0.09115731989077926,0.0,0.0,0.08176337603617181,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Detchd,0.2948717948717947,Unf,0.4,0.41935483870967744,TA,TA,Y,0.07303370786516854,0.0,0.0,0.0,0.0,0.0,,,,0.0,4,2007,WD ,Normal,0.15724773682955387
2299,923251160,20,RL,0.3527397260273972,0.12338217766248338,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.3333333333333333,0.25,0.6449275362318847,0.18333333333333002,Shed,CompShg,Plywood,Plywood,CBlock,0.12375,TA,TA,CBlock,TA,TA,No,BLQ,0.14369241672572644,Unf,0.0,0.2504280821917808,0.22847790507364976,GasA,TA,N,SBrkr,0.2675908422600294,0.0,0.0,0.24001507159005275,0.0,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.2115384615384608,Unf,0.2,0.29838709677419356,TA,Fa,Y,0.10674157303370786,0.05121293800539084,0.0,0.0,0.0,0.0,,,,0.0,11,2007,COD,Abnorml,0.0905551116865689
2300,923252080,20,RL,0.1643835616438356,0.029442146346023518,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.3333333333333333,0.625,0.7971014492753632,0.93333333333333,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.10010630758327428,Unf,0.0,0.11986301369863013,0.13829787234042554,GasA,TA,Y,SBrkr,0.10733039277462718,0.0,0.0,0.09626978146194423,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.15384615384615385,Typ,0.0,,Detchd,0.2948717948717947,Unf,0.4,0.24193548387096775,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2007,WD ,Normal,0.15724773682955387
2301,923275010,20,RL,0.1651527060408713,0.04533875528757392,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.625,0.7536231884057969,0.8833333333333329,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,0.19312544294826364,Unf,0.0,0.0,0.1783960720130933,GasA,TA,Y,SBrkr,0.17727368199957994,0.0,0.0,0.15900527505651846,0.3333333333333333,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.25961538461538414,Unf,0.4,0.3373655913978495,TA,TA,Y,0.0,0.05929919137466308,0.0,0.0,0.15277777777777776,0.0,,MnPrv,,0.0,6,2007,WD ,Normal,0.16465802851210773
2302,923275200,20,RL,0.18835616438356162,0.032784126761550875,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.7971014492753632,0.5333333333333314,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,0.09673990077958895,Unf,0.0,0.11558219178082191,0.1335515548281506,GasA,TA,Y,SBrkr,0.10123923545473638,0.0,0.0,0.09080633006782216,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.2788461538461533,Unf,0.2,0.1774193548387097,TA,TA,Y,0.11797752808988764,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2007,WD ,Normal,0.15051110802723214
2303,923276180,20,RL,0.1506849315068493,0.048260066839608325,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.804347826086957,0.5499999999999972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,0.10559886605244508,Unf,0.0,0.09417808219178081,0.1335515548281506,GasA,TA,Y,SBrkr,0.10123923545473638,0.0,0.0,0.09080633006782216,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.15384615384615385,Typ,0.0,,Attchd,0.28205128205128194,Fin,0.2,0.1774193548387097,TA,TA,Y,0.23174157303370785,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5,2007,WD ,Normal,0.17004733155396512
2304,923400150,20,RL,0.14383561643835613,0.04399261492439646,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.8623188405797109,0.7000000000000028,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,0.03756201275690999,Unf,0.0,0.3261986301369863,0.15941080196399346,GasA,TA,Y,SBrkr,0.13442554085276204,0.0,0.0,0.12057272042200451,0.0,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,,0.26645013833754305,,0.0,0.0,,,Y,0.0,0.03773584905660378,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9,2007,Oth,Abnorml,0.10874400945283753
2305,923425030,20,RL,0.1404109589041096,0.042753978826333874,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.4444444444444445,0.625,0.8115942028985508,0.5666666666666629,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.09142452161587526,Unf,0.0,0.148972602739726,0.14140752864157122,GasA,TA,Y,SBrkr,0.11615206889308967,0.0,0.0,0.10418236623963828,0.0,0.5,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.2852564102564097,RFn,0.2,0.19354838709677422,TA,TA,Y,0.09831460674157302,0.0,0.0,0.0,0.0,0.0,,,,0.0,12,2007,WD ,Normal,0.15051110802723214
2306,526302030,20,RL,0.1651527060408713,0.0454649559466218,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.5942028985507246,0.06666666666666288,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,0.0175,TA,TA,CBlock,TA,TA,No,BLQ,0.08291991495393339,Rec,0.3532110091743119,0.07320205479452055,0.19279869067103111,GasA,Gd,Y,SBrkr,0.20142827137156055,0.0,0.0,0.1806706857573474,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.18910256410256387,RFn,0.4,0.30376344086021506,TA,TA,Y,0.19662921348314605,0.0,0.0,0.0,0.0,0.0,,,,0.0,5,2006,WD ,Normal,0.18473318234302644
2307,526302040,20,RL,0.2191780821917808,0.04315595129589381,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.625,0.608695652173914,0.10000000000000142,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.1525,TA,Gd,CBlock,TA,TA,No,Rec,0.13695960311835578,Unf,0.0,0.10059931506849315,0.16497545008183306,GasA,TA,Y,SBrkr,0.14492753623188404,0.0,0.0,0.12999246420497362,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,Gd,0.23076923076923078,Typ,0.5,TA,Attchd,0.19551282051282026,Unf,0.2,0.2103494623655914,TA,TA,Y,0.0,0.0,0.0,0.0,0.4861111111111111,0.0,,,,0.0,8,2006,WD ,Normal,0.19497285812255544
2308,526302120,20,RL,0.1651527060408713,0.04891444062726403,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.6159420289855078,0.11666666666666714,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,0.18875,TA,TA,CBlock,TA,TA,Mn,Rec,0.1996810772501772,Unf,0.0,0.20976027397260272,0.26464811783960723,GasA,Fa,Y,SBrkr,0.30728838479311066,0.0,0.0,0.275621703089676,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,Attchd,0.198717948717948,Unf,0.6000000000000001,0.6471774193548387,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2006,WD ,Normal,0.21046710436789537
2309,526303060,20,RL,0.1651527060408713,0.17800836663628505,Pave,,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.625,0.6159420289855078,0.11666666666666714,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,0.56375,TA,TA,CBlock,Gd,TA,Gd,ALQ,0.1966690290574061,Unf,0.0,0.254708904109589,0.279050736497545,GasA,Ex,Y,SBrkr,0.2218021424070573,0.0,0.0,0.19894498869630745,0.3333333333333333,0.0,0.25,0.5,0.125,0.3333333333333333,Ex,0.15384615384615385,Min1,0.5,Gd,Attchd,0.198717948717948,Unf,0.4,0.3696236559139785,TA,TA,Y,0.0,0.25471698113207547,0.0,0.0,0.0,0.0,,,,0.0,10,2006,WD ,Abnorml,0.32229514248643576
2310,526354020,20,RL,0.2363013698630137,0.04873682488490034,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6666666666666665,0.625,0.7028985507246386,0.3166666666666629,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.27125,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,0.7923801369863013,0.30294599018003276,GasA,Gd,Y,SBrkr,0.31863053980256245,0.0,0.0,0.2857950263752826,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,TA,0.46153846153846156,Typ,0.25,TA,Attchd,0.23717948717948634,Fin,0.4,0.34005376344086025,TA,TA,Y,0.0,0.19676549865229112,0.0,0.0,0.0,0.0,,,,0.0,3,2006,WD ,Normal,0.2415903294346217
2311,527105060,60,RL,0.13356164383561642,0.03242889527682349,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.9057971014492754,0.7999999999999972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,0.12402551381998583,Unf,0.0,0.048373287671232876,0.1330605564648118,GasA,Ex,Y,SBrkr,0.10060911573198907,0.3447941888619855,0.0,0.22437829691032402,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,TA,Attchd,0.32692307692307665,Fin,0.4,0.2688172043010753,TA,TA,Y,0.29564606741573035,0.09703504043126684,0.0,0.0,0.0,0.0,,,,0.0,5,2006,WD ,Normal,0.23000332789462835
2312,527106010,60,RL,0.1651527060408713,0.054714996844983536,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9057971014492754,0.7833333333333314,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.178125,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.4126712328767123,0.15777414075286417,GasA,Gd,Y,SBrkr,0.1384162990968284,0.6019370460048427,0.0,0.3583270535041447,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,Gd,0.46153846153846156,Typ,0.25,TA,BuiltIn,0.32692307692307665,Fin,0.4,0.43145161290322587,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11,2006,WD ,Normal,0.2818753696725055
2313,527107020,60,RL,0.1651527060408713,0.05487859029189746,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.8913043478260878,0.75,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.3343321917808219,0.12782324058919806,GasA,Gd,Y,SBrkr,0.09388783868935098,0.43099273607748184,0.0,0.2518839487565938,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,Attchd,0.32051282051282026,Fin,0.4,0.2842741935483871,TA,TA,Y,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,,,,0.0,2,2006,WD ,Normal,0.2118144301283597
2314,527107030,60,RL,0.1651527060408713,0.05483184930706491,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.8913043478260878,0.7666666666666657,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,0.10489014883061659,Unf,0.0,0.042380136986301366,0.11309328968903438,GasA,Gd,Y,SBrkr,0.0749842470069313,0.39079903147699757,0.0,0.2192916352675207,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.25,TA,Attchd,0.32051282051282026,Fin,0.4,0.2748655913978495,TA,TA,Y,0.22120786516853932,0.05929919137466308,0.0,0.0,0.0,0.0,,,,0.0,7,2006,WD ,Normal,0.2353926309364857
